"","ID_W","idind","ID_I","origsm","OCCUP08","diplom","H5","H6","age","J1_1_1","J1_1_2","J1_1_3","J1_1_6","J1_1_7","J1_1_9","J2COD08","J6_1","J6_2","J10","J13","J13_1","J21B","J21_1_1","J21_1_2","J21_1_3","J21_1_4","J21_1_5","J21_1_6","J21_1_7","J21_1_8","J21_1_9","J211_10","J211_12","J211_11","J21_3","J23","J24","J25","J26","J60","J66_1","J72_17","J73","J79_1_5","J791_11"
"16235",15,5122,780001001,1,NA,1,1,1932,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300,3,2,1,1,1
"16236",16,5122,780001001,1,NA,1,1,1932,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740,5,2,1,NA,NA
"16237",17,5122,780001001,1,NA,1,1,1932,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3200,5,2,1,NA,NA
"16238",18,5122,7704501,1,NA,1,1,1932,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,2,NA,1,1,1
"16239",19,5122,77004501,1,NA,1,1,1932,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,2,NA,1,NA,NA
"16240",20,5122,77004501,1,NA,1,1,1932,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7150,2,NA,1,NA,NA
"16241",21,5122,77004501,1,NA,1,1,1932,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,2,NA,1,NA,NA
"16242",22,5122,77004501,1,NA,1,1,1932,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7350,2,NA,1,NA,NA
"16243",23,5122,77004501,1,NA,1,1,1932,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9300,2,NA,1,NA,NA
"16244",24,5122,77004501,1,NA,1,1,1932,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9250,2,NA,1,NA,NA
"16245",25,5122,77004501,1,NA,1,1,1932,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,2,NA,1,NA,NA
"16246",26,5122,77004501,1,NA,1,1,1932,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10283,2,NA,1,NA,NA
"16247",27,5122,77004501,1,NA,1,1,1932,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10250,2,NA,1,NA,NA
"16248",28,5122,77004501,1,NA,1,1,1932,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,3,NA,1,NA,NA
"16249",5,5124,7801003,1,2,5,2,1958,35,NA,NA,NA,NA,NA,NA,2221,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,0,NA,NA,2,NA,NA
"16250",6,5124,78001003,1,2,5,2,1958,36,NA,NA,NA,NA,NA,NA,2221,7,NA,230000,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,230000,NA,1,2,NA,NA
"16251",7,5124,78001003,1,2,5,2,1958,37,NA,NA,NA,NA,NA,NA,2221,6,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,0,NA,1,2,NA,NA
"16252",8,5124,78001003,1,2,5,2,1958,39,NA,NA,NA,NA,NA,NA,2221,6,30,420,60,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,420,NA,1,2,NA,NA
"16253",9,5124,78001003,1,2,5,2,1958,41,NA,NA,NA,NA,NA,NA,2221,6,36,750,45,1955,NA,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,1,2,2,2,750,3,1,NA,NA,NA
"16254",10,5124,78001003,1,2,5,2,1959,41,NA,NA,NA,NA,NA,NA,2221,NA,72,500,12,NA,NA,1,1,1,1,2,2,2,2,2,2,NA,NA,NA,1,2,2,2,1700,3,4,2,NA,NA
"16255",11,5124,78001003,1,2,5,2,1959,42,2,2,2,NA,NA,NA,2221,NA,56,1500,150,NA,NA,1,1,1,1,2,2,2,2,2,2,NA,NA,NA,1,2,2,2,1500,2,1,2,NA,NA
"16256",12,5124,78001003,1,NA,5,2,1959,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,2,1,1,NA,NA
"16257",13,5124,78001003,1,NA,5,2,1959,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,4,1,1,NA,NA
"16258",14,5124,78001003,1,NA,5,2,1959,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1360,3,1,1,NA,NA
"16259",15,5124,780001003,1,NA,5,2,1959,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,4,1,1,1,1
"16260",16,5124,780001003,1,3,5,2,1958,48,3,2,3,NA,NA,NA,3221,NA,40,2800,10,NA,NA,1,1,1,2,2,2,2,2,2,NA,2,2,1,1,2,2,2,3000,3,1,2,NA,NA
"16261",17,5124,780001003,1,3,5,2,1958,49,1,1,1,NA,NA,NA,3256,NA,NA,7800,78,NA,18,1,1,1,2,2,2,2,2,2,NA,1,2,2,2,2,2,2,NA,5,1,2,NA,NA
"16262",18,5124,7704503,1,3,5,2,1958,50,2,2,3,2,3,2,3221,NA,48,8000,15,NA,26,1,1,1,2,1,2,1,2,1,NA,1,2,1,2,2,2,2,8000,2,NA,2,2,2
"16263",19,5124,77004503,1,3,5,2,1958,51,2,2,2,NA,NA,NA,3221,NA,48,10000,50,NA,32,1,1,1,1,2,2,2,2,2,NA,2,2,1,1,2,2,2,10000,2,NA,2,NA,NA
"16264",20,5124,77004503,1,2,5,2,1958,52,2,3,3,NA,NA,NA,2240,NA,48,12000,50,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,20000,2,NA,1,NA,NA
"16265",21,5124,77004503,1,3,5,2,1958,53,2,2,2,NA,NA,NA,3221,NA,48,12000,20,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,17200,2,NA,1,NA,NA
"16266",22,5124,77004503,1,NA,5,2,1958,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14000,2,NA,1,NA,NA
"16267",23,5124,77004503,1,2,5,2,1958,55,1,2,3,NA,NA,NA,2240,NA,40,25000,75,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,33500,2,NA,1,NA,NA
"16268",24,5124,77004503,1,3,5,2,1958,56,2,2,3,NA,NA,NA,3221,NA,NA,12000,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,20200,2,NA,1,NA,NA
"16269",25,5124,77004503,1,NA,5,2,1958,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,2,NA,1,NA,NA
"16270",26,5124,77004503,1,3,5,2,1958,58,1,1,1,NA,NA,NA,3221,NA,48,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,20000,2,NA,1,NA,NA
"16271",27,5124,77004503,1,3,5,2,1958,59,2,2,2,NA,NA,NA,3259,NA,48,12000,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,20200,3,NA,1,NA,NA
"16272",28,5124,77004503,1,3,5,2,1958,60,1,2,3,NA,NA,NA,3221,NA,48,14000,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,23000,3,NA,1,NA,NA
"16273",5,5125,7801004,1,7,4,1,1961,33,NA,NA,NA,NA,NA,NA,7233,NA,NA,1e+05,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1e+05,NA,NA,2,NA,NA
"16274",6,5125,78001004,1,7,4,1,1961,34,NA,NA,NA,NA,NA,NA,7233,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,0,NA,1,2,NA,NA
"16275",7,5125,78001004,1,7,4,1,1961,35,NA,NA,NA,NA,NA,NA,7233,8,NA,NA,5,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,0,NA,1,2,NA,NA
"16276",8,5125,78001004,1,NA,4,1,1961,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,2,NA,NA
"16277",9,5125,78001004,1,NA,4,1,1961,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,NA,NA
"16278",10,5125,78001004,1,NA,4,1,1961,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"16279",11,5125,78001004,1,NA,4,1,1961,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2,1,2,NA,NA
"16280",12,5125,78001004,1,NA,4,1,1961,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,2,NA,NA
"16281",13,5125,78001004,1,NA,4,1,1961,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,2,NA,NA
"16282",14,5125,78001004,1,NA,4,1,1961,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,2,NA,NA
"16283",15,5125,780001004,1,NA,4,1,1961,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,4,1,2,1,1
"16284",16,5125,780001004,1,NA,4,1,1961,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,3,2,2,NA,NA
"16285",17,5125,780001004,1,NA,4,1,1961,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,2,NA,NA
"16286",18,5125,7704504,1,NA,4,1,1961,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,3,NA,2,2,2
"16287",19,5125,77004504,1,NA,4,1,1961,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,1,NA,2,NA,NA
"16288",20,5125,77004504,1,NA,4,1,1961,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,2,NA,2,NA,NA
"16289",21,5125,77004504,1,NA,4,1,1961,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,2,NA,2,NA,NA
"16290",22,5125,77004504,1,NA,4,1,1961,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26000,2,NA,2,NA,NA
"16291",23,5125,77004504,1,NA,4,1,1961,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,2,NA,2,NA,NA
"16292",24,5125,77004504,1,NA,4,1,1961,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,2,NA,2,NA,NA
"16293",25,5125,77004504,1,NA,4,1,1961,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,2,NA,2,NA,NA
"16294",26,5125,77004504,1,NA,4,1,1961,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,3,NA,2,NA,NA
"16295",27,5125,77004504,1,NA,5,1,1961,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,3,NA,2,NA,NA
"16296",28,5125,77004504,1,NA,5,1,1961,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,4,NA,2,NA,NA
"16297",5,5126,7801005,1,3,5,2,1963,31,NA,NA,NA,NA,NA,NA,3212,NA,NA,98000,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,98000,NA,NA,2,NA,NA
"16298",6,5126,78001005,1,3,5,2,1963,32,NA,NA,NA,NA,NA,NA,3212,6,NA,182000,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,182000,NA,1,2,NA,NA
"16299",7,5126,78001005,1,3,5,2,1963,33,NA,NA,NA,NA,NA,NA,3212,6,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,0,NA,1,2,NA,NA
"16300",8,5126,78001005,1,3,5,2,1963,35,NA,NA,NA,NA,NA,NA,3212,6,30,350,60,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,350,NA,1,2,NA,NA
"16301",9,5126,78001005,1,3,5,2,1963,37,NA,NA,NA,NA,NA,NA,3212,6,36,600,45,1955,NA,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,1,2,2,2,600,4,1,2,NA,NA
"16302",10,5126,78001005,1,3,6,2,1963,38,NA,NA,NA,NA,NA,NA,3313,NA,40,1800,40,NA,NA,1,1,1,1,2,2,2,2,2,2,NA,NA,NA,1,2,2,2,1800,3,3,2,NA,NA
"16303",11,5126,78001005,1,3,6,2,1959,43,2,2,2,NA,NA,NA,3253,NA,30,1200,6,NA,NA,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,1,2,2,2,1200,2,1,2,NA,NA
"16304",12,5126,78001005,1,3,5,2,1963,40,2,2,3,NA,NA,NA,3253,NA,48,2100,65,NA,NA,1,1,1,2,2,2,2,2,2,NA,2,NA,NA,1,2,2,2,2100,2,1,2,NA,NA
"16305",13,5126,78001005,1,3,5,2,1963,41,3,3,3,NA,NA,NA,3221,NA,40,2100,30,NA,NA,1,1,1,2,2,2,2,2,2,NA,2,2,2,1,2,2,2,2100,4,1,2,NA,NA
"16306",14,5126,78001005,1,3,5,2,1963,42,3,3,3,NA,NA,NA,3253,NA,36,2500,30,NA,NA,1,1,1,2,2,2,2,2,2,NA,2,2,2,1,2,2,2,2500,3,1,2,NA,NA
"16307",15,5126,780001005,1,3,5,2,1963,43,2,3,2,NA,NA,NA,3221,NA,36,3700,50,NA,30,1,1,1,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,5300,3,1,1,1,1
"16308",16,5126,780001005,1,3,5,2,1963,44,2,2,3,NA,NA,NA,3253,NA,40,3500,20,NA,28,1,1,1,2,2,2,2,2,2,NA,2,2,1,1,2,2,2,NA,3,1,2,NA,NA
"16309",17,5126,780001005,1,3,5,2,1963,45,1,1,1,NA,NA,NA,3253,NA,NA,NA,18,NA,NA,1,1,1,2,2,2,2,2,2,NA,1,2,2,1,2,2,2,0,2,1,2,NA,NA
"16310",18,5126,7704505,1,3,5,2,1963,46,2,2,2,2,2,2,3253,NA,48,5600,30,NA,26,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,2,2,2,6000,2,NA,2,1,1
"16311",19,5126,77004505,1,3,5,2,1963,47,2,2,2,NA,NA,NA,3221,NA,48,7000,NA,NA,NA,1,1,1,2,2,2,2,2,2,NA,2,1,1,1,2,2,2,8000,1,NA,2,NA,NA
"16312",20,5126,77004505,1,3,5,2,1963,48,2,3,2,NA,NA,NA,3221,NA,48,8800,40,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,14000,2,NA,1,NA,NA
"16313",21,5126,77004505,1,3,5,2,1963,49,1,1,3,NA,NA,NA,3221,NA,48,9000,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,15000,1,NA,1,NA,NA
"16314",22,5126,77004505,1,3,5,2,1963,50,2,2,2,NA,NA,NA,3256,NA,40,8600,25,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,15400,3,NA,1,NA,NA
"16315",23,5126,77004505,1,3,5,2,1963,51,3,4,4,NA,NA,NA,3221,NA,40,NA,75,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,30000,2,NA,1,NA,NA
"16316",24,5126,77004505,1,3,5,2,1963,52,1,2,3,NA,NA,NA,3221,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,15000,3,NA,1,NA,NA
"16317",25,5126,77004505,1,NA,5,2,1963,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,2,NA,1,NA,NA
"16318",26,5126,77004505,1,3,5,2,1963,54,1,1,1,NA,NA,NA,3221,NA,48,11500,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,20100,2,NA,1,NA,NA
"16319",27,5126,77004505,1,3,5,2,1963,55,2,2,2,NA,NA,NA,3221,NA,48,10800,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,19000,3,NA,1,NA,NA
"16320",28,5126,77004505,1,3,5,2,1963,56,2,2,2,NA,NA,NA,3221,NA,48,15000,30,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,25000,3,NA,1,NA,NA
"16321",5,5127,7801101,1,1,6,1,1943,51,NA,NA,NA,NA,NA,NA,1345,NA,NA,150000,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,164200,NA,NA,2,NA,NA
"16322",6,5127,78001101,1,1,6,1,1943,52,NA,NA,NA,NA,NA,NA,1345,8,NA,NA,80,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,0,NA,7,2,NA,NA
"16323",7,5127,78001101,1,2,6,1,1943,53,NA,NA,NA,NA,NA,NA,2330,6,NA,NA,72,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,0,NA,7,2,NA,NA
"16324",8,5127,78001101,1,2,6,1,1943,55,NA,NA,NA,NA,NA,NA,2330,4,20,NA,60,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,0,NA,2,2,NA,NA
"16325",9,5127,78001101,1,2,6,1,1943,57,NA,NA,NA,NA,NA,NA,2330,4,20,700,55,NA,NA,1,1,NA,2,2,2,2,2,2,2,NA,NA,NA,1,2,2,2,1260,3,2,1,NA,NA
"16326",10,5127,78001101,1,2,6,1,1943,58,NA,NA,NA,NA,NA,NA,2330,NA,NA,500,50,1952,NA,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,1,2,2,2,1200,2,2,1,NA,NA
"16327",11,5127,78001101,1,NA,6,1,1943,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,2,2,2,NA,NA
"16328",12,5127,78001101,1,2,6,1,1943,59,2,NA,2,NA,NA,NA,2330,NA,18,2100,35,NA,NA,1,1,1,2,2,2,2,1,2,NA,2,NA,NA,1,2,2,2,2100,2,2,2,NA,NA
"16329",13,5127,78001101,1,NA,6,1,1943,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,2,2,1,NA,NA
"16330",14,5127,78001101,1,NA,6,1,1943,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2060,2,2,1,NA,NA
"16331",15,5127,780001101,1,NA,6,1,1943,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,2,2,1,1,1
"16332",16,5127,780001101,1,NA,6,1,1943,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA
"16333",17,5127,780001101,1,NA,6,1,1943,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,1,2,1,NA,NA
"16334",18,5127,7704601,1,NA,6,1,1943,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900,2,NA,1,1,1
"16335",19,5127,77004601,1,NA,6,1,1943,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5600,2,NA,1,NA,NA
"16336",20,5127,77004601,1,NA,6,1,1943,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6200,2,NA,1,NA,NA
"16337",21,5127,77004601,1,NA,6,1,1943,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7200,2,NA,1,NA,NA
"16338",22,5127,77004601,1,NA,6,1,1943,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8650,3,NA,1,NA,NA
"16339",23,5127,77004601,1,NA,6,1,1943,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9153,3,NA,1,NA,NA
"16340",24,5127,77004601,1,NA,6,1,1943,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,2,NA,1,NA,NA
"16341",25,5127,77004601,1,NA,6,1,1943,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA
"16342",26,5127,77004601,1,NA,6,1,1943,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12900,3,NA,1,NA,NA
"16343",27,5127,77004601,1,NA,6,1,1943,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13000,2,NA,1,NA,NA
